ID,PhotoObjID,hostra,hostdec,SDSSra,SDSSdec,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z,petroMagErr_u,petroMagErr_g,petroMagErr_r,petroMagErr_i,petroMagErr_z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z
50405,1237645943978394148,55.17916,1.003056,55.1812195005073,1.00452552639352,24.90069,22.98524,21.9845,22.01487,21.69403,2.5657,0.3465801,0.2322551,0.3171721,0.8836965,0.4059806,0.3163373,0.2188407,0.1626221,0.120961
42620,1237645943979245809,57.072,0.979119,57.0718989746965,0.97912262719482,23.11853,22.43439,20.67638,20.18196,19.80256,1.420907,0.3968346,0.1339378,0.1214537,0.2732925,0.8628602,0.6723348,0.4651181,0.3456326,0.2570872
52624,1237646586636337484,80.74583,-0.1405556,80.7462249611808,-0.140522526243688,16.85794,14.75322,13.84405,13.36351,12.99879,0.05620049,0.03478524,0.03234785,0.03071933,0.02737458,0.6443334,0.5020602,0.3473229,0.2580982,0.1919776
50137,1237648673971437623,189.522,-0.027,189.522249247665,-0.0270313533159909,16.07241,14.63305,13.87436,13.46286,13.12094,0.02221921,0.01184188,0.005256547,0.008665761,0.01702027,0.1079738,0.08413248,0.05820246,0.04325067,0.03217055
49617,1237648702972625038,197.421,-1.0483,197.421173999056,-1.04825957679716,17.12403,15.66151,14.98679,14.66293,14.45834,0.07095927,0.01059596,0.008025119,0.01088241,0.03674904,0.1221101,0.09514735,0.0658225,0.04891317,0.03638241
1584,1237648702975639736,204.3881,-1.239694,204.388107219911,-1.23971643263818,19.66991,18.21419,17.40083,16.8949,16.69452,0.1593816,0.02166022,0.02142881,0.0291203,0.06107592,0.1162125,0.09055199,0.06264345,0.04655079,0.03462524
48768,1237648702977343535,208.225,-1.114444,208.22692216751,-1.11461202391513,13.72815,12.60217,12.13714,11.72745,11.72094,0.008498966,0.006133866,0.006247961,0.007491839,0.01084408,0.1952974,0.1521744,0.1052736,0.07822953,0.0581884
51794,1237648702979113571,212.3125,-1.181667,212.313067247632,-1.18184139087215,25.7044,23.07996,21.07204,21.5801,21.10277,3.877271,1.549309,0.1991421,1.109688,1.830276,0.2268893,0.1767906,0.1223029,0.09088418,0.06760113
471,1237648702981931189,218.7242,-1.137167,218.724254604722,-1.13717654814687,18.21297,17.07721,16.66503,16.40978,16.35763,0.04589402,0.008631161,0.008815694,0.01057955,0.03765701,0.1658757,0.1292492,0.089414,0.06644418,0.04942227
47224,1237648703507137372,192.1458,-0.7675,192.145484922589,-0.76794292229274,24.53911,23.29269,22.06569,21.41302,19.97248,2.643894,0.7351314,0.3828152,0.3151689,0.31261,0.1364838,0.1063472,0.07357052,0.05467078,0.04066502
47290,1237648704043156472,190.1625,-0.4005556,190.161210866272,-0.400688189950756,24.68756,24.62588,24.16308,24.96382,21.82278,0.8344573,0.6124589,0.666903,0.707245,0.5461846,0.1098858,0.08562227,0.05923309,0.04401653,0.03274021
48331,1237648704050103612,206.0375,-0.2158333,206.035590873695,-0.214726699504509,25.64243,23.50597,23.67633,22.59952,23.07777,0.810706,0.3544642,0.5944701,0.3861311,0.9512352,0.1179927,0.09193914,0.06360307,0.0472639,0.03515566
47178,1237648704054296626,215.599,-0.3877,215.599060114806,-0.387646630780771,14.10312,12.52583,12.01711,11.83249,12.55723,0.01632231,0.02384767,0.04017973,0.0222281,0.4093009,0.1660361,0.1293742,0.08950046,0.06650844,0.04947006
47049,1237648705115848765,187.7833,0.6133333,187.784877284091,0.613706220833637,15.90167,14.18736,13.34185,12.9081,12.6202,0.02614073,0.01280622,0.01153339,0.01091367,0.01044832,0.09714596,0.07569547,0.05236578,0.03891338,0.02894441
48981,1237648705115848765,187.7833,0.6133333,187.784877284091,0.613706220833637,15.90167,14.18736,13.34185,12.9081,12.6202,0.02614073,0.01280622,0.01153339,0.01091367,0.01044832,0.09714596,0.07569547,0.05236578,0.03891338,0.02894441
52767,1237648720146006363,154.8926,-1.009333,154.892649418059,-1.00933419521486,18.61555,17.60008,17.11017,16.9449,16.819,0.123102,0.0298495,0.01800322,0.03721778,0.1222761,0.2187852,0.170476,0.1179345,0.08763796,0.06518654
440,1237648720153870563,172.8231,-0.9746667,172.823147225211,-0.974687801633693,18.82268,17.80444,17.21167,16.90462,16.77423,0.06353273,0.01434816,0.01305323,0.01541489,0.05073257,0.1135473,0.0884753,0.0612068,0.04548321,0.03383116
48666,1237648720164421639,196.911,-0.9424,196.911227098983,-0.942463972219536,15.31632,14.05797,13.62968,13.25324,13.1054,0.0144598,0.004032845,0.002519608,0.003554239,0.006698092,0.09017875,0.07026667,0.04861016,0.03612256,0.02686854
51259,1237648720670753538,127.2417,-0.5866666,127.23978987614,-0.583112908003588,22.32239,24.92716,26.71844,26.62052,21.83204,0.801307,1.894397,0.9283917,0.8421937,1.437004,0.1811406,0.1411435,0.09764244,0.0725588,0.05397042
47569,1237648720685302910,160.5208,-0.4833333,160.521784799261,-0.48458627913851,22.15713,23.07214,22.17915,26.75415,19.6034,0.8436477,20.41408,0.7953294,0.8904434,0.2568867,0.2018446,0.157276,0.1088028,0.08085214,0.06013914
47286,1237648720693756948,179.7833,-0.5555556,179.786903390777,-0.554118432448341,25.74741,24.90126,23.03101,22.47945,21.15961,1.232273,1.231587,0.5842915,0.5117133,0.5548772,0.1130091,0.08805589,0.06091666,0.04526761,0.03367078
47741,1237648720698671128,190.962,-0.5612,190.962115330896,-0.561228250486937,14.36051,13.31383,12.84999,12.58652,12.7364,0.00942631,0.002855901,0.002936333,0.004144908,0.009812069,0.1023807,0.07977434,0.05518752,0.04101024,0.03050408
752,1237648721216929936,148.4057,-0.04105556,148.405678175664,-0.0410574433418156,19.08781,17.83412,17.26733,16.86837,16.69159,0.08386336,0.01694045,0.01475357,0.0145945,0.04854837,0.1935406,0.1508055,0.1043266,0.07752582,0.05766497
491,1237648721220731068,157.1782,-0.1444722,157.178187656769,-0.144494356812427,19.12315,17.97807,17.66911,17.50809,17.21398,0.1269563,0.08775393,0.09531641,0.1019259,0.1273159,0.2630091,0.2049349,0.141773,0.1053526,0.07836295
51609,1237648721228464139,174.7625,-0.2058333,174.763882457984,-0.205998868988516,16.21615,14.50574,13.73409,13.29224,12.89291,0.06538522,0.07975441,0.06801993,0.06127924,0.07945684,0.1036387,0.08075456,0.05586563,0.04151415,0.0308789
47142,1237648721233904156,187.2208,-0.07888889,187.224134183366,-0.0792464274521938,21.62971,22.2813,21.44081,21.3248,20.74664,0.3185562,0.2914205,0.2140812,0.2936862,0.6849189,0.08994943,0.07008798,0.04848655,0.0360307,0.02680022
46148,1237648721235410986,190.6333,-0.0825,190.633500618261,-0.0827755524644168,13.68009,12.59169,12.07677,11.81628,11.53947,0.009037235,0.005244236,0.006498802,0.00383205,0.01258838,0.1020115,0.07948668,0.05498852,0.04086236,0.03039409
465,1237648721246290147,215.549,-0.1312778,215.548989481492,-0.131283827654911,18.61255,17.35056,16.76493,16.41701,16.1839,0.04141442,0.008736975,0.00962331,0.008638612,0.02326328,0.1415543,0.1102981,0.07630372,0.05670184,0.04217575
48282,1237648721247076619,217.394,-0.0183,217.394196789285,-0.0182377339389632,15.34503,14.33724,14.06819,13.86829,13.94674,0.0180113,0.00402765,0.01416068,0.005759226,0.02248541,0.1850722,0.144207,0.09976172,0.07413365,0.05514181
52211,1237648721754587278,150.3,0.3294444,150.299495305541,0.329344571659545,16.47221,15.26184,14.72249,14.3926,14.19433,0.01508556,0.009321705,0.02071958,0.03318465,0.02337276,0.1242384,0.09680572,0.06696975,0.0497657,0.03701654
53445,1237648721769005438,183.1935,0.4090556,183.193519504146,0.409065500788215,18.0799,16.89657,16.52935,16.40046,16.37091,0.07729978,0.01500739,0.01310277,0.02195873,0.08216789,0.1179395,0.09189769,0.0635744,0.04724259,0.03513981
489,1237648721784406207,218.4077,0.2923611,218.407606120048,0.292344134395271,21.44832,19.94955,19.57285,19.27266,21.59775,0.6949548,0.2778655,0.3633716,0.5358486,4.83459,0.1507321,0.1174494,0.08125098,0.06037819,0.04491028
487,1237648721785651375,221.2173,0.3657778,221.217187769732,0.365793518281211,17.1753,15.88261,15.32181,14.99174,14.73405,0.04307841,0.007928079,0.009536834,0.006769394,0.02141929,0.2034318,0.1585127,0.1096583,0.0814879,0.06061203
50201,1237648721791812328,235.2583,0.2494444,235.25804951472,0.249822208275806,23.63571,25.09602,22.21307,21.53373,20.72198,1.286494,1.358199,0.3133122,0.2731168,0.5715786,0.378816,0.2951709,0.2041979,0.1517409,0.1128673
49792,1237648722278416904,120.525,0.8083333,120.524846141366,0.809095556003267,17.3693,15.94625,15.46769,15.1627,15.35249,0.1485015,0.1118394,0.1262158,0.1234691,0.2186872,0.2416677,0.1883059,0.1302691,0.09680392,0.07200433
48287,1237648722301419652,173.09,0.8038889,173.089982581191,0.803984134159782,18.45125,16.90271,16.04865,15.68424,15.37038,0.07377414,0.0513498,0.04397988,0.04647322,0.04652678,0.1243269,0.09687468,0.06701746,0.04980115,0.03704291
52635,1237648722301616692,173.423,0.7258889,173.423068213002,0.725922181474524,22.37671,22.73173,22.24286,21.52804,21.73472,0.5943459,0.4574311,0.4231692,0.3527503,1.350875,0.1060376,0.08262381,0.05715877,0.04247509,0.03159366
419,1237648722304172344,179.381,0.8171111,179.38108155765,0.817124279975115,18.24901,16.94352,16.42431,16.11669,15.96722,0.06003417,0.01026112,0.01036843,0.01245019,0.03168263,0.08809504,0.06864306,0.04748695,0.03528789,0.02624771
48713,1237648722308759778,189.798,0.7175,189.797428143695,0.717464020731773,15.55498,14.27001,13.93589,13.71261,13.61649,0.022113,0.006149813,0.007864307,0.005490596,0.01624484,0.0796635,0.06207326,0.04294199,0.03191051,0.02373555
736,1237648722312495178,198.3561,0.6873611,198.35616022778,0.687378457053216,19.46902,17.98825,17.55096,17.25088,17.3812,0.1602089,0.01932643,0.0234097,0.03137042,0.1452622,0.1485924,0.1157822,0.08009756,0.05952108,0.04427274
50131,1237648722816991279,124.3167,1.2075,124.315523049384,1.20638185920641,16.64053,15.3065,14.68193,14.58379,14.70353,0.05983297,0.05464821,0.04055818,0.06903625,0.1046918,0.1311034,0.1021549,0.07067028,0.05251559,0.03906195
1456,1237648722829639753,153.2075,1.109972,153.207492366158,1.10999012903484,18.33773,16.83645,15.97771,15.52736,15.23317,0.07548746,0.01128822,0.00777254,0.00766206,0.02002463,0.1611141,0.125539,0.08684731,0.06453686,0.04800357
429,1237648722830557358,155.3755,1.073389,155.375504873638,1.0735633920938,19.38286,17.32636,16.3653,15.99664,15.80909,0.2095432,0.01742592,0.01026055,0.01196656,0.03362457,0.2293381,0.1786987,0.1236229,0.0918651,0.06833076
50690,1237649872793108578,41.52917,-7.634444,41.5283010893859,-7.6343583866379,16.9231,15.2761,14.47645,14.04984,13.77338,0.04142552,0.02655371,0.02098335,0.02268108,0.0151364,0.1137909,0.08866514,0.06133813,0.0455808,0.03390374
1129,1237649918430675108,19.29842,13.34094,19.2985527839172,13.3409416899062,17.94502,16.31322,15.48341,15.04242,14.73098,0.04076867,0.01764462,0.0157687,0.01564236,0.01571672,0.144488,0.1125841,0.07788514,0.05787701,0.04304986
3720,1237649918971805886,29.26204,13.01917,29.261958690628,13.0192168585916,18.27522,16.58618,15.62237,15.14834,14.84242,0.06690148,0.01093353,0.009844942,0.009977471,0.01335623,0.2297851,0.179047,0.1238639,0.09204415,0.06846394
53302,1237649918972002589,29.62604,12.92447,29.6260742735325,12.9244834369414,25.65971,21.16582,20.95946,20.54837,20.03398,2.406012,0.1432448,0.163722,0.1550012,0.538918,0.2219347,0.17293,0.1196322,0.08889955,0.06612493
50837,1237649920041681041,20.18333,14.69361,20.1839609339394,14.6950193814197,23.8108,22.84507,22.44967,21.01768,21.79405,1.491926,0.5117061,0.5639666,0.1925985,1.267105,0.2273383,0.1771405,0.122545,0.09106405,0.06773493
52095,1237649920578289724,19.69167,14.99306,19.6910528996845,14.9932483833315,15.5883,14.29092,13.71206,13.37994,13.16669,0.01170628,0.003957461,0.003137636,0.002886686,0.004904508,0.2181954,0.1700163,0.1176165,0.08740168,0.06501079
52079,1237649920579207262,21.87917,14.81972,21.8794237081402,14.8198186874053,16.68893,15.49594,14.97722,14.7142,14.53306,0.01967189,0.003492744,0.00331161,0.00394817,0.01144663,0.1885945,0.1469516,0.1016604,0.0755446,0.0561913
47129,1237649927028015417,70.1375,-5.500834,70.1407019939207,-5.50141672080061,23.03446,21.55982,20.929,20.64982,20.60989,2.025934,0.3058447,0.2001294,0.2568217,1.028402,0.8062004,0.6281859,0.4345761,0.3229366,0.2402055
52130,1237649927564427596,69.04583,-5.081389,69.0475194608855,-5.0814445810857,23.70417,20.72089,20.07248,19.63799,18.60916,8.360066,0.3443725,0.7476394,0.4471403,1.33321,0.2842769,0.2215066,0.1532373,0.1138717,0.08469962
49205,1237649928637710455,67.9125,-4.589167,67.91266448032,-4.58304243672566,23.73119,22.86203,22.48878,23.1394,22.93827,2.316891,0.5731051,0.5477186,1.479355,2.777651,0.1639495,0.1277483,0.08837569,0.06567261,0.04884835
50326,1237649954404434082,21.7875,14.77583,21.7880328943237,14.7755752802382,16.49594,19.77248,16.8344,32.45768,30.90764,0.3455344,17.48341,1.334809,1.860287,0.3502408,0.1998376,0.1557121,0.1077209,0.08004819,0.05954114
49663,1237649954407907351,29.89583,14.00833,29.8947064964231,14.0082008653632,15.55626,13.76455,12.87545,12.3929,12.15315,0.02569846,0.009581283,0.009168693,0.009046436,0.006679634,0.257817,0.2008893,0.1389743,0.1032728,0.07681597
55252,1237649961925083426,65.57484,-5.466,65.5748676910943,-5.46610269589526,17.81952,16.48243,15.80744,15.4093,15.19975,0.05832445,0.03511494,0.06875996,0.1078373,0.09151677,0.1929414,0.1503386,0.1040036,0.07728581,0.05748644
52332,1237649962454941712,49.47083,-7.297778,49.4726211021065,-7.29781291284744,15.3315,13.58367,12.91301,12.54093,12.41656,0.02684438,0.004760708,0.002422149,0.003388468,0.005153544,0.2312685,0.1802028,0.1246635,0.09263834,0.0689059
48917,1237649962454941712,49.4726,-7.2978,49.4726211021065,-7.29781291284744,15.3315,13.58367,12.91301,12.54093,12.41656,0.02684438,0.004760708,0.002422149,0.003388468,0.005153544,0.2312685,0.1802028,0.1246635,0.09263834,0.0689059
23203,1237649962455269576,50.27533,-7.282444,50.2754652168149,-7.28233566880471,18.22223,17.21589,16.70886,16.59715,16.35915,0.08384378,0.01520076,0.01366372,0.02290846,0.07777578,0.240076,0.1870656,0.1294111,0.09616634,0.07153009
49357,1237649962457628702,55.66667,-6.381945,55.6670868907429,-6.38182130292776,16.53795,14.465,13.61302,13.19544,12.95116,0.03606284,0.01039092,0.007257423,0.005527745,0.005474167,0.2658297,0.2071327,0.1432935,0.1064824,0.07920334
49309,1237649962990829650,47.2,-7.040555,47.2013442793716,-7.04061084099664,15.7405,14.53626,13.79036,13.40111,13.08788,0.02980706,0.004567443,0.01017032,0.01002344,0.01764255,0.3156005,0.2459138,0.170122,0.1264189,0.09403242
47577,1237649962998367262,64.44167,-4.835556,64.4394578869707,-4.83723009349688,22.82451,23.39887,22.45316,22.00195,21.11184,0.8327535,0.4769599,0.3391399,0.3670293,0.6706986,0.2887132,0.2249634,0.1556286,0.1156487,0.08602142
54063,1237649962998759713,65.26967,-4.717972,65.2697355986517,-4.71791875847549,18.4004,17.38586,17.13639,16.96767,17.04801,0.06930189,0.01284003,0.0163029,0.0220562,0.1027331,0.167385,0.1304252,0.09022756,0.06704875,0.04987195
49220,1237650369397719108,155.9833,-3.183333,155.9826721928,-3.18365422186087,21.83034,21.66737,24.80212,24.36189,22.827,0.4072842,0.283304,4.126204,3.333099,2.488442,0.1900785,0.1481079,0.1024604,0.07613903,0.05663345
11333,1237650371017769881,177.6366,-2.1,177.639894066908,-2.10112874504003,23.28691,25.41178,22.61449,22.37313,23.12913,1.453105,7.067179,0.4290117,0.5428669,9.107401,0.08588538,0.0669213,0.04629585,0.03440278,0.02558935
734,1237650371018358950,178.96,-2.249417,178.960074358053,-2.24944151969934,22.40396,21.09384,19.6065,19.2165,18.93358,0.9761845,0.1850867,0.07515856,0.08497855,0.2509641,0.08688159,0.06769755,0.04683285,0.03480183,0.02588616
50570,1237650371022946387,189.5125,-2.263611,189.512860721074,-2.26264314593655,20.7674,18.60245,17.92911,17.61802,17.70834,0.2230091,0.04547,0.04324428,0.03870571,0.08518923,0.14081,0.1097182,0.07590257,0.05640374,0.04195402
50156,1237650371549397580,165.6708,-1.641944,165.670031314955,-1.64039369277501,23.43609,23.17317,23.91802,23.38892,24.14263,0.922978,0.3805679,0.9772301,0.9772654,0.6433127,0.1633826,0.1273066,0.08807014,0.06544555,0.04867947
47999,1237650371551887584,171.3833,-1.733611,171.382986105531,-1.73279576682187,20.46682,19.52842,19.06152,18.85062,19.01657,0.2712449,0.05282307,0.04021418,0.09124429,0.3364657,0.1583702,0.123401,0.08536822,0.06343774,0.04718602
737,1237650371559751879,189.3787,-1.729917,189.378690150326,-1.72992930878672,18.565,16.82255,15.8417,15.42122,15.11504,0.081328,0.01067559,0.008273186,0.009806406,0.0191872,0.1305415,0.1017171,0.07036739,0.05229051,0.03889453
49216,1237650371561914522,194.3,-1.7067,194.300535103837,-1.70667939037923,14.8976,13.85567,13.36231,13.06859,12.97139,0.0472719,0.01732574,0.01062883,0.01237331,0.009873082,0.07457399,0.05810755,0.04019853,0.02987182,0.02221915
51739,1237650760244854900,184.0375,-3.57,184.035533909849,-3.57013866294606,16.18312,14.87821,14.28938,14.08743,13.85496,0.03234237,0.01121552,0.01114242,0.01673977,0.02194952,0.1621987,0.1263841,0.08743195,0.06497131,0.04832672
735,1237650760786706711,195.5339,-3.099056,195.533897446221,-3.09906947540229,18.06486,16.83039,16.24878,15.88841,15.70122,0.04586095,0.01034551,0.008935126,0.009794977,0.02452654,0.1109697,0.08646688,0.05981738,0.04445073,0.03306317
49550,1237650761850552420,172.8833,-2.309167,172.883675093328,-2.30920598320391,14.93304,13.36264,12.93244,12.47331,12.64898,0.02116438,0.00649298,0.004645234,0.003540947,0.01218678,0.1305864,0.101752,0.07039157,0.05230848,0.0389079
50089,1237650762927309107,179.805,-1.6045,179.804713696695,-1.60445495969586,19.126,18.12817,17.71553,17.51246,17.69369,0.1371072,0.02768406,0.02538618,0.0408727,0.1678307,0.1228699,0.09573938,0.06623206,0.04921752,0.03660879
50136,1237650794601382107,127.887,-1.197778,127.887010048764,-1.19780674004665,16.56528,14.67851,13.89019,13.49435,13.26504,0.03099704,0.006344445,0.005142541,0.004352082,0.007382248,0.1440712,0.1122593,0.07766044,0.05771003,0.04292566
50964,1237650805340111223,148.8583,-1.4725,148.85696912867,-1.47252454944576,22.71695,21.44173,21.68626,21.3325,22.3936,0.9840721,0.1426058,0.2739679,0.3322585,2.012485,0.2638132,0.2055614,0.1422064,0.1056746,0.07860251
52265,1237650805882617869,161.7125,-1.391389,161.714518597966,-1.39138615263831,16.35418,14.58054,13.9728,13.64803,13.43977,0.0401721,0.02117663,0.01301583,0.009744013,0.009497192,0.1851627,0.1442775,0.09981052,0.07416991,0.05516879
47757,1237651066257342580,114.2333,35.2425,114.235055300169,35.2418409920581,13.87839,12.94649,12.54539,12.40548,12.18907,0.008130481,0.007227558,0.006361457,0.006720011,0.005795205,0.1821997,0.1419687,0.09821332,0.07298302,0.05428596
47419,1237651066257342580,114.2333,35.2425,114.235055300169,35.2418409920581,13.87839,12.94649,12.54539,12.40548,12.18907,0.008130481,0.007227558,0.006361457,0.006720011,0.005795205,0.1821997,0.1419687,0.09821332,0.07298302,0.05428596
55449,1237651066813087901,167.7651,64.24606,167.764976915775,64.2461166290674,17.95791,16.85249,16.50294,16.31024,16.53706,0.08213878,0.01677695,0.01541733,0.02607071,0.1211682,0.04802179,0.03741825,0.02588577,0.01923591,0.01430798
11403,1237651066814529658,175.2608,65.04369,175.260343907177,65.0436377292063,18.64488,17.40684,17.02824,16.76047,16.56883,0.07244127,0.02203738,0.01887436,0.02189769,0.05426333,0.04447281,0.03465291,0.02397272,0.0178143,0.01325057
4568,1237651190282911866,128.9273,49.11989,128.927242919412,49.119920948752,18.32544,17.23978,16.91579,16.66429,16.51818,0.05772451,0.01042068,0.01094425,0.01319734,0.04256706,0.1674587,0.1304827,0.09026731,0.06707828,0.04989392
52219,1237651190825877669,146.2833,58.66917,146.28241200886,58.6691709158807,17.42983,16.43438,16.05543,15.81578,15.68106,0.02997111,0.006909573,0.007518717,0.008975811,0.02647946,0.04913661,0.03828691,0.02648671,0.01968246,0.01464014
46697,1237651192428363905,122.7917,46.465,122.791493244646,46.4649898056188,24.09772,21.63842,21.22482,20.25879,20.60229,2.870495,0.2148086,0.1992415,0.1405251,0.4171084,0.1983029,0.1545163,0.1068937,0.07943345,0.05908389
53549,1237651226246316520,259.8333,57.90039,259.833124550106,57.900282916921,17.36429,15.83391,15.06253,14.66308,14.30667,0.04285909,0.03040696,0.03353248,0.02372111,0.03517175,0.134645,0.1049144,0.07257932,0.05393422,0.04011715
48886,1237651249882791949,157.587,61.2637,157.587130180186,61.2636882754528,16.39109,15.26978,14.85846,14.68142,14.4174,0.01566766,0.003735159,0.003752467,0.004841222,0.01177112,0.04288727,0.03341747,0.02311805,0.01717919,0.01277816
53945,1237651249885610077,170.8786,63.36666,170.878511301171,63.3672401975426,16.7954,15.63461,15.05832,14.78342,14.60025,0.02556551,0.009168395,0.008692316,0.008021814,0.01464949,0.05067755,0.0394876,0.02731734,0.02029971,0.01509926
47605,1237651249896161415,221.184,58.929,221.184296378727,58.9290048956908,19.09502,17.94334,17.51291,17.21922,16.94541,0.09357763,0.01665002,0.01737491,0.01813483,0.05049918,0.04594348,0.03579885,0.02476548,0.01840341,0.01368875
46137,1237651250435129445,228.9708,56.32611,228.971699291699,56.32396721086,22.2154,21.48261,21.15388,20.01316,19.56784,0.6366852,0.2481515,0.2955207,0.1712056,0.347463,0.04486522,0.03495868,0.02418425,0.01797149,0.01336749
49008,1237651250457608646,267.5583,14.28694,267.558275195747,14.2858595989478,23.89302,22.51322,21.68581,21.47218,21.22414,1.900328,0.5595638,0.5178062,0.4663845,0.7734514,0.4028477,0.3138962,0.2171519,0.1613671,0.1200275
48948,1237651250947293406,127.458,48.78,127.459651784954,48.7810146814183,16.29761,14.92226,14.25094,13.8785,13.58958,0.03728474,0.01309249,0.008215706,0.007207829,0.01222169,0.1630765,0.1270681,0.08790514,0.06532294,0.04858826
52222,1237651250951553245,138.4792,55.78111,138.480155828853,55.7811777534287,19.0656,18.32216,17.94434,17.77568,17.40712,0.1090897,0.02710992,0.02357737,0.03904364,0.115459,0.09463966,0.07374258,0.05101478,0.03790944,0.02819766
52590,1237651252012843236,112.2208,33.81889,112.21989072733,33.8177235764582,17.93579,28.18112,20.56173,27.59896,27.35989,0.1074713,15.30724,6.103673,16.20443,2.098876,0.2453996,0.1912137,0.1322808,0.09829878,0.07311624
52264,1237651252559741289,130.3375,52.725,130.339602043344,52.7234637387078,19.69004,18.65061,18.19049,17.89433,17.61529,0.2173188,0.0374497,0.02930059,0.04584664,0.134635,0.1341395,0.1045206,0.07230686,0.05373175,0.03996655
52413,1237651271883817175,121.7417,46.13945,121.742514703446,46.1394338493522,17.36423,15.88931,15.2229,14.87916,14.91138,0.07248471,0.01013816,0.005408667,0.008458904,0.03264078,0.2518751,0.1962594,0.1357713,0.1008927,0.0750456
46750,1237651272960835635,127.5,52.6972,127.499879580078,52.6971929878738,15.60389,14.10825,13.40149,13.0296,12.79553,0.01554066,0.004168123,0.006156005,0.008125937,0.01087956,0.1988244,0.1549226,0.1071748,0.07964234,0.05923927
55589,1237651273493774997,119.0477,45.52731,119.047676321905,45.5273300261694,28.0083,19.47209,18.96891,23.6741,21.8974,0.7817243,0.07269678,0.08442333,10.97717,5.851336,0.2370539,0.1847108,0.127782,0.09495576,0.07062964
48600,1237651273500196887,133.6458,57.16667,133.645530996738,57.1667074266342,15.33582,13.72476,12.89834,12.47437,12.17066,0.01155499,0.001844529,0.001651741,0.001885913,0.003241445,0.2007643,0.1564342,0.1082204,0.08041939,0.05981725
48576,1237651273507209335,162.1583,66.36222,162.157991966873,66.3620362757841,16.96,14.19627,13.3509,12.82573,12.56388,0.1805611,0.02839821,0.1356518,0.01869665,0.01930785,0.05167857,0.04026759,0.02785693,0.02070069,0.01539751
47766,1237651274042507458,153.752,65.1399,153.751924403626,65.1399035108444,15.95615,14.07299,13.60885,13.42712,13.16831,0.04836474,0.006713465,0.004904495,0.01013229,0.0120259,0.1612852,0.1256723,0.08693954,0.0646054,0.04805455
47628,1237651297650082180,260.6708,60.01028,260.671314434623,60.0106911212124,16.51754,15.30597,14.96021,14.8077,14.93092,0.0399457,0.007092409,0.009257995,0.01019115,0.03536723,0.1074607,0.08373268,0.05792588,0.04304514,0.03201767
53889,1237651496289632453,111.9079,35.61047,111.907981349675,35.6105027581129,21.82518,21.20148,20.76698,21.26746,21.69094,0.4898058,0.2126831,0.2356122,0.3490617,1.919877,0.2315121,0.1803926,0.1247948,0.0927359,0.06897847
48025,1237651537649139745,233.5083,56.68611,233.50953859814,56.6857027602416,14.86452,12.82942,11.84314,11.33932,11.03901,0.160708,0.153567,0.1548061,0.1432248,0.1247492,0.07383548,0.05753211,0.03980045,0.029576,0.02199911
51480,1237651539261718989,240.3125,54.29805,240.314025903147,54.3010239424504,24.19353,24.13149,25.17156,24.26623,22.73805,0.8730989,0.472024,0.924857,1.022585,1.159993,0.04161849,0.03242884,0.02243412,0.01667096,0.01240013
21955,1237651539799048466,242.1257,53.68559,242.125831231006,53.6855486859545,19.72768,17.95907,17.06417,16.69252,16.40654,0.09961943,0.01402564,0.01239783,0.01339138,0.02775628,0.05783104,0.04506155,0.03117338,0.02316516,0.01723062
53399,1237651540320190597,168.513,67.85794,168.512985810774,67.8579617050372,17.5943,16.43392,16.0999,15.94669,15.91791,0.06292248,0.01055172,0.01163913,0.01576084,0.05945015,0.06019196,0.04690116,0.03244601,0.02411086,0.01793405
48725,1237651698157027717,197.6292,-21.66361,197.631945932259,-21.6655084392244,18.15964,16.64095,15.87677,15.50049,15.24815,0.1164318,0.01064982,0.01240732,0.01066125,0.03237204,0.4675937,0.3643459,0.2520528,0.1873022,0.1393185
55789,1237651713723924698,246.4109,47.43731,246.410923935128,47.4373005514932,20.53655,19.44239,19.16399,18.94629,18.60115,0.1524855,0.02873354,0.03503246,0.04757942,0.1422924,0.03646701,0.02841485,0.01965726,0.01460745,0.01086526
46716,1237651735757258765,180.675,1.976944,180.675998132425,1.97680294605103,15.08968,12.68944,11.72653,11.32048,11.07029,0.03168871,0.005459138,0.005554964,0.004667006,0.003458925,0.09502284,0.07404115,0.05122133,0.03806293,0.02831183
48320,1237651735767089201,203.128,1.8477,203.128191852512,1.84770521086415,15.26391,13.80912,13.09959,12.7524,12.58654,0.01459895,0.002059632,0.001641131,0.001747219,0.005352532,0.1001954,0.07807155,0.05400953,0.04013487,0.02985297
3944,1237651735772070028,214.4882,1.63075,214.488311749728,1.63073459408974,19.10642,17.36232,16.43885,16.0602,15.69996,0.1195244,0.01053181,0.007796951,0.008641667,0.02367563,0.1579047,0.1230383,0.0851173,0.06325128,0.04704733
56937,1237651736280695583,150.019,1.886083,150.017712961757,1.88616850987306,21.88875,23.63912,22.57377,21.41548,24.50746,0.5312936,1.454922,0.6022652,0.3470622,1.352578,0.0789851,0.06154465,0.04257631,0.03163876,0.02353342
51320,1237651736294129930,180.6917,2.401667,180.69448686551,2.40141065948821,20.51019,20.32824,20.29109,20.66661,19.94674,0.2252719,0.1357832,0.1870331,0.3838445,0.6471231,0.1142015,0.08898506,0.06155945,0.04574527,0.03402608
